lat,lon,state,Alkalinity_total,Dissolved_oxygen_DO,Hardness_Ca_Mg,Specific_conductance,Temperature_water,Total_dissolved_solids,Turbidity,pH
42.134639,-87.92235,IL,,,,1590.0,6.2,,,8.2
42.13490788,-122.47882456,OR,,,,,18.32190273333333,,,
42.13665,-71.41869,MA,,,,,12.747619047619047,,,
42.136914,-88.123008,IL,,,,876.0,7.8,,,8.2
42.139296,-114.119684,ID,,,,,15.3,,,
42.13943,-71.51222,MA,,,,,13.978571428571428,,,
42.139468,-84.220826,MI,,7.432,,588.8169756810701,41.997,383.0,1.57,
42.14,-71.39,MA,,,,,12.838461538461539,,,
42.14,-71.35,MA,,,,,13.705263157894736,,,
42.140022,-71.474553,MA,,,,1590.9666666666667,,,,
42.14133611111111,-87.78625,IL,,,,1270.0,18.0,,,8.4
42.141683,-114.076658,ID,,,,,20.5,,,
42.14179722222222,-87.78711111111112,IL,,,,527.0,8.0,,,8.4
42.14354444444445,-87.7878,IL,,,,528.0,7.8,,,8.5
42.1439,-80.08,PA,,,,,,272.0,,
42.144305555555555,-87.90236111111112,IL,,,,551.5,12.1,,,9.440000000000001
42.144444,-96.485833,NE,,,377.5,781.5714285714286,11.425,240.995,1.05,7.05
42.1444444444444,-96.4858333333333,NE,,,428.25,928.4285714285714,11.450000000000001,296.1525,2.85,6.9875
42.14491666666667,-87.78988055555556,IL,,,,533.0,7.3,,,8.3
42.144952777777775,-88.06970833333332,IL,,,,997.0,8.71,,,8.21
42.14576666666667,-87.78665555555555,IL,,,,534.0,8.5,,,8.4
42.14597777777778,-87.78865555555555,IL,,,,532.0,7.7,,,8.3
42.146322,-115.219736,ID,,,,,15.8,,,
42.1464,-71.42648,MA,,,,208.2322463768116,,,,
42.147095,-71.495594,MA,,,,948.7794871794871,,,,
42.1471,-86.0658,MI,,8.656,,380.0,34.78333333333333,179.0,,
42.14743,-71.428,MA,,,,247.06947040498443,,,,
42.147616666666664,-88.21300000000001,IL,,,,1160.0,8.46,,,8.29
42.147869444444446,-87.78641388888889,IL,,,,533.0,8.5,,,8.3
42.14836,-97.47851,NE,,10.21304347826087,,732.695652173913,13.759090909090908,,21.714285714285715,
42.14866944444445,-72.62421111111111,MA,,,,98.66666666666667,11.0,,9.633333333333333,7.233333333333333
42.149058,-84.036986,MI,,8.49,,594.5251014183675,41.138,386.4,5.998,
42.14983333333333,-87.79163888888888,IL,,,,500.0,7.1,,,8.9
42.14995555555556,-87.9931111111111,IL,,,,976.0,5.2,,,8.3
42.15155,-87.923708,IL,,,,1160.0,7.2,,,8.0
42.15184588,-122.0280307,OR,,,,,16.35279166666667,,,
42.15213055555555,-88.21549722222223,IL,,,,1120.0,7.42,,,8.42
42.153775,-72.62739444444443,MA,,,,98.66666666666667,10.966666666666667,,9.666666666666666,7.1000000000000005
42.154,-71.652,MA,,8.640833333333333,,,,,,
42.1544695479064,-88.1511892427899,IL,,,,959.6,11.68,,34.233333333333334,7.81
42.155542,-113.998574,ID,,,,,17.9,,,
42.155756,-71.520565,MA,,,,399.4924603174603,,,,
42.1562194444444,-96.86235,NE,,,,1130.0,14.1,,0.3,7.0
42.156291,-84.543696,MI,,9.71,,667.3820150075143,35.459999999999994,433.0,2.32,
42.1567,-80.1525,PA,97.8,,,,,,,
42.1570402988428,-71.6222883106155,MA,,,,203.66666666666666,12.066666666666668,,1.7333333333333334,6.1000000000000005
42.15880157,-122.48571525,OR,,,,,18.085056076923077,,,
42.1606490630186,-72.5139756339428,MA,,,,146.90697674418604,12.25,,1.9232558139534885,7.311627906976744
42.161121432033184,-83.84433308765186,MI,,,,601.7560975609756,10.492592592592594,,,8.040740740740741
42.16222222222222,-73.89472222222223,NY,,,,223.0,27.1,,,7.7
42.162903,-112.165976,ID,,,,,12.8,,,
42.163,-96.704,NE,,11.344999999999999,,0.7834,17.75,528.4,36.666666666666664,
42.163,-96.562,NE,,11.321666666666667,,0.701,16.116666666666667,455.6,37.833333333333336,
42.16323778,-122.48748282,OR,,,,,16.861867296296296,,,
42.16396,-114.984939,ID,,,,,15.1,,,
42.16467,-114.090138,ID,,,,,21.8,,,
42.16520653,-122.32142454,OR,,,,,14.614385947368422,,,
42.167,-71.524,MA,,,,317.19761904761907,,,,
42.1673179015467,-71.6272885198212,MA,,,,181.33333333333334,11.733333333333333,,1.7333333333333334,6.3
42.167347,-114.164371,ID,,,,,8.3,,,
42.17,-71.32,MA,,,,,12.405555555555557,,,
42.17081615,-122.46984864,OR,,,,,18.00363332,,,
42.1726,-71.31707,MA,,,,,13.094999999999999,,,
42.17310087,-121.04360586,OR,,,,,20.299006678571427,,,
42.17451202,-119.9266625,OR,58.0,,,,,,,
42.17511173,-119.8515755,OR,42.0,,,,,,,
42.175486111111105,-73.86601944444443,NY,,,105.0,,,83.115,24.0,
42.1755802204329,-88.1842464329857,IL,,,,1458.7,12.4,,20.51111111111111,8.0
42.176567,-84.608711,MI,,10.39,,646.956071682733,35.1,484.5,,
42.176975,-113.956019,ID,,,,,15.2,,,
42.177,-96.774,NE,,9.776666666666666,,0.9480000000000001,18.216666666666665,616.4,71.66666666666667,
42.177,-71.688,MA,,9.203333333333333,,,,,,
42.17818263,-72.91146543,MA,,,,,,,51.3,
42.17823611111111,-73.86833055555554,NY,,,68.76666666666667,,,63.251666666666665,8.866666666666667,
42.1782757679382,-106.876484674555,WY,,,,303.0,,,,
42.17915277777777,-73.86909999999999,NY,,,86.4,,,72.5975,9.1,
42.179809,-97.566999,NE,,5.898,,315.6407766990291,21.90377358490566,,,
42.18006944444444,-73.86986944444443,NY,,,94.3,,,81.61,5.2,
42.18098611111111,-73.87064166666666,NY,,,82.4,,,67.3425,12.1,
42.1829038,-83.4260693,MI,,,,,,,0.91,
42.186505,-114.914589,ID,,,,,13.7,,,
42.18719565,-121.13371092,OR,,,,,17.55300004,,,
42.1873906,-121.0126975,OR,,,,,17.11209375,,,
42.18781,-120.87569,OR,,,,,15.500629958333333,,,
42.19,-83.8944722222222,MI,,,,599.0,13.5,,,7.25
42.19,-71.33,MA,,,,,14.319999999999999,,,
42.191,-96.477,NE,,10.651666666666666,,0.6746,20.366666666666664,438.6,39.5,
42.19183,-112.123988,ID,,,,,19.5,,,
42.194,-96.531,NE,,11.471666666666666,,0.679,15.633333333333333,441.6,70.0,
42.194,-71.766,MA,,8.207272727272727,,,,,,
42.19434672,-121.4514073,OR,,,,,19.420822899999997,,,
42.1945,-85.3752,MI,,8.199411764705884,,597.0666666666667,30.535999999999998,381.7142857142857,,
42.19477,-84.4557,MI,,6.079999999999999,,693.8,34.22222222222222,452.5,,
42.19491388888888,-72.60142777777777,MA,,,,108.66666666666667,11.033333333333331,,9.333333333333334,7.066666666666666
42.1956,-85.1031,MI,,8.325714285714286,,533.3,31.52857142857143,359.0,,
42.19690557,-122.34701668,OR,,,,,13.585765391304347,,,
42.1969444444444,-97.2036111111111,NE,,,414.0,1015.0,13.1,438.29333333333335,0.5,7.4
42.198512,-114.350951,ID,,,,,19.3,,,
42.20000222,-122.46490268,OR,,,,,12.396249961538462,,,
42.200382,-112.749497,ID,,,,,22.8,,,
42.204258,-76.053565,NY,,12.405000000000001,,159.0,6.01,,1.11,
42.204719,-76.475079,NY,,11.8525,,,15.457,,6.726666666666667,
42.207,-71.782,MA,,7.890769230769231,,,,,,
42.208,-96.398,NE,,9.998333333333333,,0.6248,19.116666666666667,374.2,13.0,
42.21,-71.35,MA,,,,,13.045263157894738,,,
42.2103,-122.7892,OR,,,,,15.390054842105263,,,
42.21055555555556,-72.5911111111111,MA,,,,135.0,11.066666666666668,,9.266666666666666,7.0
42.2110433789753,-111.053802247823,ID,,,,571.7391304347826,10.174999999999999,,,
42.2111111111111,-88.1736111111111,IL,,,,1336.9,12.56,,9.833333333333334,8.059999999999999
42.21365,-85.89264,MI,,9.03,,390.2125,34.516666666666666,262.5,,
42.21374,-116.23493,ID,,,,,26.0,,,
42.21390159,-122.40473469,OR,,,,,12.186774703703703,,,
42.214043,-86.19916,MI,,9.395945945945945,,0.5167058823529412,15.3378125,,11.471470588235293,
42.214312,-84.665187,MI,,8.49,,,40.300000000000004,,3.79,
42.21670266,-122.37302053,OR,,,,,13.093067166666666,,,
42.2169,-122.7905,OR,,,,,15.15313888888889,,,
42.2175,-97.0211111111111,NE,,,255.0,596.5,11.4,261.50666666666666,2.8,7.6
42.217504,-84.782263,MI,,8.040000000000001,,680.517616273933,40.125,442.0,5.346666666666667,
42.217567,-86.199851,MI,,8.678235294117647,,0.4823448275862069,17.590666666666667,,6.852941176470588,
42.2181,-84.61457,MI,,10.536666666666667,,826.1324211206936,,,2.2,
42.219016,-113.608842,ID,,,,,10.9,,,
42.21925,-111.29563888888887,ID,,,278.25,642.5147058823529,15.435,274.1744827586207,25.823333333333334,8.413333333333334
42.221708,-111.889166,ID,,,,,18.6,,,
42.224,-96.477,NE,,9.111666666666666,,0.675,22.066666666666666,439.2,73.16666666666667,
42.225,-96.819,NE,,9.715,,0.952,18.433333333333334,619.0,84.83333333333333,
42.2255,-122.7921,OR,,,,,16.198376749999998,,,
42.2273,-96.4753,NE,,11.476923076923075,,,18.484615384615385,,,
42.228,-71.788,MA,,8.800833333333333,,,,,,
42.229314,-86.185802,MI,,7.37054054054054,,0.3949714285714286,19.02741935483871,,5.259333333333333,
42.229808,-86.183774,MI,,8.651290322580644,,0.5218888888888888,15.738484848484848,,6.855666666666666,
42.23,-71.33,MA,,,,,12.470588235294118,,,
42.23008,-84.6403,MI,,7.93,,792.7192419704965,15.966666666666667,543.0,5.115,
42.230675,-97.006219,NE,,7.075,,558.2222222222222,21.64,,84.94444444444444,
42.2323888888889,-97.409,NE,,,541.0,1100.0,11.7,501.00333333333333,31.0,7.4
42.2349444444444,-96.4968333333333,NE,,,455.0,1021.6666666666666,14.299999999999999,330.615,7.6,6.833333333333333
42.235004,-84.694509,MI,,9.1,,587.1448314314825,33.46,420.0,3.47,
42.2351111111111,-96.4969166666667,NE,,,313.5,596.1666666666666,11.966666666666667,184.08333333333334,0.35000000000000003,7.0
42.23716,-71.23713,MA,,,,,26.3,,,
42.2372,-122.7866,OR,,,,,16.70572168,,,
42.237688,-86.183839,MI,,8.04595238095238,,0.40216666666666673,19.413846153846155,,9.519302325581394,
42.23872222222222,-73.82916388888889,NY,,,75.7,,,63.585,20.0,
42.239875,-73.83002222222221,NY,,,86.85,,,80.86,9.149999999999999,
42.24102777777778,-73.83088333333333,NY,,,72.4,,,66.8425,22.85,
42.24142,-98.3982,NE,,10.259090909090908,,215.95238095238096,12.30909090909091,,5.681818181818182,
42.242,-96.7118,NE,,13.294615384615383,,,21.03076923076923,,,
42.24333611111111,-73.83260277777778,NY,,,81.4,,,60.8325,14.5,
42.245641666666664,-73.83432499999999,NY,,,79.2,,,71.595,10.0,
42.24564278,-123.6891897,OR,,11.1,,,,,2.0,
42.246013,-85.574811,MI,,8.27,,583.8078890304575,38.49342857142857,422.0,7.57,
42.247,-96.482,NE,,8.156666666666666,,0.6916,22.066666666666666,451.6,84.33333333333333,
42.247118,-85.581529,MI,,7.8025,,540.3536720626927,39.023625,424.0,2.8825000000000003,
42.24803,-71.22488,MA,,,,,24.1,,,
42.2494,-96.7118,NE,,12.166153846153845,,,19.53846153846154,,,
42.25,-71.18,MA,,,,,13.245,,,
42.250471,-85.628208,MI,,7.8,,492.0,24.0,,,
42.25184471,-79.48139764,NY,,9.325652173913044,,216.91760869565215,19.329347826086956,,17.30195652173913,
42.253,-96.363,NE,,7.095,,0.7283999999999999,18.583333333333332,496.0,20.5,
42.2537,-96.5015,NE,,10.218461538461538,,,18.423076923076923,,,
42.256778,-112.760339,ID,,,,,12.7,,,
42.257609,-71.454952,MA,,7.923333333333333,,401.2,21.329411764705885,,,
42.25826335,-71.43488113,MA,,,,,,,12.850000000000001,
42.258687,-86.150494,MI,,8.554545454545455,,0.55846875,18.182285714285715,,5.555172413793104,
42.25934,-73.14461,MA,,,,35.87963330029733,16.919821605550048,17.0,1.9449999999999998,
42.25949,-73.1323,MA,,9.82,,47.438751238850344,15.055024777006938,46.0,4.3725000000000005,
42.26,-71.3,MA,,,,,12.711111111111112,,,
42.26,-71.26,MA,,,,,13.0,,,
42.26387761,-122.1656016,OR,,,,,14.331640625,,,
42.26416666666667,-97.57444444444444,NE,,,,891.0,11.0,,0.04,7.1
42.26657737334003,-111.75191534058352,ID,,,,754.5,17.4,,,
42.267362,-71.552384,MA,,5.141333333333334,,466.2307692307692,14.228571428571428,,,
42.26826,-98.33943,NE,,9.78,,246.79166666666666,12.930434782608694,,6.590909090909091,
42.269452,-71.633209,MA,,9.567,,227.88888888888889,16.075,,,
42.27,-71.3,MA,,,,,13.90625,,,
42.27,-71.21,MA,,,,,13.964285714285714,,,
42.27,-71.17,MA,,,,,15.311111111111112,,,
42.27084204131707,-83.1106969710165,MI,,,,247.56103286384976,15.313661202185793,,7.122222222222223,8.101366120218579
42.27288586,-122.42680073,OR,,,,,18.0352315,,,
42.2755,-85.5866111111111,MI,,,359.0,861.5,11.3,320.88,4.4,7.4
42.2774,-112.16517,ID,,,,,13.5,,,
42.278,-96.736,NE,,14.676666666666668,,0.8220000000000001,17.583333333333332,538.6,7.166666666666667,
42.2792382,-121.92897797,OR,,,,,,,48.0,
42.279845,-85.540691,MI,,8.67,,761.6621424368564,38.356,371.0,27.105,
42.28,-71.31,MA,,,,,13.921428571428573,,,
42.2804805555556,-71.20125,MA,,,74.24866666666667,20925.433333333334,,,122.5,5.2625
42.281096,-85.580126,MI,,7.8475,,937.4805081933309,51.21625,582.0,4.4,
42.2812305555556,-71.2017888888889,MA,,,114.935625,24749.0625,,,78.5,5.2375
42.28161,-73.11713,MA,,,,,16.14613354886844,,,
42.282774,-85.578809,MI,,8.78,,789.8263263096065,31.540666666666667,373.0,9.872,
42.282861,-85.167608,MI,,7.69,,651.3029342857767,17.262,563.0,12.075,
42.283169,-71.638509,MA,,8.840833333333334,,726.3734426229508,7.192295081967213,,,
42.283194,-85.15554,MI,,8.383333333333335,,535.8899612390577,40.83485714285714,296.5,6.755000000000001,
42.2844534139595,-83.42737431861018,MI,,,,1128.8461538461538,13.421428571428573,,14.26,7.885714285714286
42.285967,-85.513594,MI,,8.51,,633.1755132884826,49.85,405.25,5.715,
42.285975,-112.206125,ID,,,,,19.6,,,
42.292157,-71.657337,MA,,8.593846153846155,,651.0,15.018749999999999,,,
42.2932662138041,-110.872406436304,WY,,,,,14.0,,,
42.2942,-79.8667,PA,,,,,,176.0,,
42.295287,-85.573183,MI,,7.713333333333334,,,33.16571428571429,508.5,7.1000000000000005,
42.297,-73.77847222222222,NY,,,86.06666666666666,,,80.11,10.866666666666667,
42.297130555555555,-73.77928333333334,NY,,,88.2,,,81.61,22.0,
42.297513888888886,-73.781725,NY,,,81.4,,,68.595,15.0,
42.29764444444445,-73.7825388888889,NY,,,80.5,,,72.6,13.0,
42.29777222222222,-73.78335277777778,NY,,,88.3,,,74.6,25.0,
42.2979,-73.78416666666666,NY,,,54.7,,,52.57,11.0,
42.298027777777776,-73.78498055555555,NY,,,83.3,,,70.595,16.0,
42.2980939033581,-83.0926997067225,MI,,,,234.27654867256638,14.578465473145782,,8.61375,8.222762148337596
42.3,-71.21,MA,,,,,14.875,,,
42.300833,-83.199444,MI,,,,1419.659574468085,12.15,,26.116666666666667,8.035185185185185
42.306912,-111.630533,ID,,,,,9.4,,,
42.3081111111111,-97.1899722222222,NE,,,,1140.0,11.4,,4.1,6.9
42.3083709874546,-83.252706334242,MI,,,,1115.7410714285713,14.708333333333334,,21.99245283018868,8.074242424242424
42.3091889053376,-88.2514744988336,IL,,,,856.4545454545455,17.926666666666666,,11.140625,8.24375
42.3100222225937,-88.251474520618,IL,,,,871.4516129032259,17.561290322580643,,9.148387096774194,8.17741935483871
42.31090739,-71.57709525,MA,,,,,,,2.6,
42.31166666666666,-73.77638888888889,NY,,,,222.0,27.200000000000003,,,7.8
42.314125,-83.763629,MI,,6.77,,1063.0,32.196666666666665,678.5,9.65,
42.3153055555556,-93.1521944444444,IA,,,312.22222222222223,610.3243243243244,11.625,213.51971014492756,40.388888888888886,8.2125
42.31661553,-71.3613323,MA,,,,,,,7.6,
42.31709,-83.778124,MI,,7.285,,752.0,40.182,501.0,2.706666666666667,
42.317563,-83.796113,MI,,8.61,,1252.0,43.257999999999996,841.0,4.303333333333334,
42.317909,-85.573036,MI,,7.103333333333334,,673.738615689354,35.679,395.25,12.434999999999999,
42.318827,-112.14725,ID,,,,,11.4,,,
42.31897838924,-72.6650907483868,MA,,,,124.02325581395348,10.414285714285715,,1.8465116279069769,7.548837209302326
42.32,-71.23,MA,,,,,12.30625,,,
42.32042222222223,-83.06445277777777,MI,,,,239.47904191616766,14.040000000000001,,60.392857142857146,8.108461538461539
42.323333,-83.83944,MI,,7.41,,747.5,45.365,495.0,3.66,
42.324874,-112.211286,ID,,,,,15.8,,,
42.3253732218408,-71.3975604624419,MA,,,46.804761904761904,484.4047619047619,13.538095238095238,138.88593220338984,2.5142857142857142,7.490476190476191
42.325616,-71.397487,MA,,8.875625,,452.8333333333333,16.984615384615385,,,
42.3287,-96.44812,NE,,11.0375,,715.0454545454545,11.041666666666666,,34.63636363636363,
42.33,-71.27,MA,,,,,12.747142857142856,,,
42.33,-71.26,MA,,,,,13.147058823529411,,,
42.330556,-83.248056,MI,,,,1373.4,15.075,,,8.025
42.330859,-114.426255,ID,,,,,13.1,,,
42.332956,-83.818495,MI,,8.44,,716.0,41.592,465.0,4.1899999999999995,
42.33495,-85.40178,MI,,8.021176470588236,,473.6666666666667,35.972,306.7142857142857,,
42.336365,-71.289614,MA,,,,327.84425675675675,,,,
42.3364111111111,-96.9983444444444,NE,,,508.0,1020.0,11.8,430.28000000000003,1.4,7.35
42.3375822,-118.2350785,OR,,,,,,,7.0,
42.338892,-83.890837,MI,,8.71,,885.5,46.15599999999999,576.0,12.786666666666667,
42.33952,-71.28247,MA,,,,543.4507936507937,,,,
42.34168,-114.29301,ID,,,,,20.6,,,
42.3424,-76.2444,NY,,11.780000000000001,,152.0,9.739999999999998,,1.4175,
42.3430555555556,-96.4719444444444,NE,,,445.1666666666667,870.3888888888889,13.477777777777778,286.3333333333333,0.7777777777777778,7.055555555555555
42.34604,-98.09312,NE,,10.905263157894737,,471.1363636363636,12.572727272727274,,0.7,
42.346645,-71.614691,MA,,7.672,,822.1666666666666,20.06,,,
42.34731606,-75.69750504,NY,,,,,,,1.1,
42.34752742,-75.16645524,NY,,,,,,,0.98,
42.348793,-71.091787,MA,,,,,14.135294117647058,,,
42.35,-71.09,MA,,,,,16.266666666666666,,,
42.3509203562,-71.490478796,MA,,8.316153846153846,,823.1538461538462,19.00714285714286,,,
42.351019,-112.270403,ID,,,,,10.3,,,
42.351168,-113.04241,ID,,,,,10.6,,,
42.352154,-71.485902,MA,,9.905,,781.0,21.285714285714285,,,
42.3526,-71.1112,MA,,,,,21.609375,,,
42.3545407959798,-71.2681121011424,MA,,,69.13529411764705,875.5616438356165,14.9125,,10.902571428571427,7.593333333333333
42.35521388888889,-82.97316666666667,MI,,,,243.34883720930233,13.336363636363636,,6.971428571428571,8.222727272727273
42.3556519210094,-71.2650564554911,MA,,,62.78888888888889,591.0,15.4,,9.32625,7.7
42.35721,-71.403131,MA,,4.859,,410.55555555555554,17.2,,,
42.357230078512394,-82.92902396819599,MI,,,,247.0487804878049,13.495238095238093,,6.6499999999999995,8.185714285714287
42.357723,-71.470175,MA,,7.364999999999999,,741.5,20.5,,,
42.3589,-71.1619,MA,,,,,21.005714285714287,,,
42.36,-71.25,MA,,,,,14.238888888888889,,,
42.36,-71.16,MA,,,,,13.38125,,,
42.36,-71.15,MA,,,,,14.22,,,
42.36,-71.12,MA,,,,,14.899999999999999,,,
42.36,-71.08,MA,,,,,14.021052631578947,,,
42.3611,-71.0758,MA,,,,,21.562702702702705,,,
42.363441,-71.374828,MA,,5.131111111111111,,514.875,21.68,,,
42.3639,-71.1513,MA,,,,,9.1,,,
42.3655555555556,-97.5286388888889,NE,,,511.0,1340.0,12.4,570.3866666666667,0.9,7.55
42.367614,-71.466445,MA,,6.783333333333334,,663.0,20.5125,,,
42.368433333333336,-73.79500833333333,NY,,,85.1,,,70.595,20.0,
42.368483,-111.515743,ID,,,,,11.5,,,
42.36884166666667,-73.79295,NY,,,84.43333333333334,,,73.43333333333334,9.666666666666666,
42.3689850011781,-71.2706122514405,MA,,,68.0,636.8888888888889,9.266666666666667,,2.9564285714285714,7.25
42.369,-97.1357222222222,NE,,,591.0,1070.0,11.7,506.67333333333335,0.1,7.3
42.3691,-71.1235,MA,,,,,21.928571428571427,,,
42.36925277777778,-73.79088888888889,NY,,,68.53333333333333,,,62.251666666666665,15.333333333333334,
42.36954,-85.35327,MI,,8.53413043478261,,398.0210526315789,17.61189583333333,236.29999999999998,2.4247916666666667,
42.369661111111114,-73.788825,NY,,,90.6,,,79.11,12.0,
42.37,-71.24,MA,,,,,13.352941176470589,,,
42.37,-71.19,MA,,,,,20.38181818181818,,,
42.37,-71.13,MA,,,,,13.7125,,,
42.37,-71.06,MA,,,,,13.711764705882354,,,
42.370246,-112.435552,ID,,,,,16.2,,,
42.3713888888889,-71.2752777777778,MA,,,59.55714285714286,633.1785714285714,16.075,,2.517692307692308,6.8076923076923075
42.3717030825456,-83.4454902592375,MI,,,,1283.8793103448277,14.235999999999999,,10.652173913043478,8.24
42.3725960614185,-71.2703344829895,MA,,,131.7081081081081,6106.987341772152,11.6,,25.84722222222222,7.243333333333334
42.3730923362563,-83.2546513021688,MI,,,,1533.4545454545455,12.525940594059405,,26.481521739130436,8.048453608247423
42.37398,-71.381739,MA,,4.4487499999999995,,468.6666666666667,22.125,,,
42.37481,-85.37217,MI,,9.316279069767443,,560.0777777777778,16.75359090909091,348.7111111111111,2.499111111111111,
42.376385,-71.46237,MA,,5.0925,,555.5,16.966666666666665,,,
42.3784,-88.13340000000001,IL,,,,876.3928571428571,19.23225806451613,,11.603225806451613,8.441935483870967
42.37851,-71.28197,MA,,,,,11.5,,,
42.38,-71.734,MA,,8.3125,,,25.5905,,0.20750000000000002,
42.38098,-71.21749,MA,,,,,13.8,,,
42.3813888888889,-76.3944444444444,NY,,,,294.25,,,,
42.382642,-96.575387,NE,,7.58,,436.75206611570246,21.168852459016392,,,
42.383656,-86.062905,MI,,,,358.844967760022,45.7,233.0,,
42.384689231112,-121.928604351538,OR,,,,107.0,,,,
42.3855555555556,-71.2894444444444,MA,,,57.15806451612904,370.45454545454544,13.722222222222221,,4.927352941176471,7.35
42.386045,-96.575644,NE,198.0,5.31105527638191,,451.73298429319374,19.211167512690356,,7.222222222222222,
42.386206,-86.061437,MI,,,,398.724082934609,45.25,,2.4,
42.386944,-83.91111,MI,,8.515,,724.0,37.24666666666667,473.5,5.42,
42.387619,-71.449214,MA,,7.566666666666666,,502.7142857142857,19.9,,,
42.3892591,-112.0327988,ID,,,,,16.5,,,
42.390593,-111.17168,ID,,,,,13.6,,,
42.391614,-113.587004,ID,,,,,13.4,,,
42.392222,-83.295833,MI,,,,2246.0,14.425,,,8.0
42.396454,-71.364422,MA,,3.7552941176470584,,476.46153846153845,21.92,,,
42.3981512089974,-71.2733902613038,MA,,,77.67857142857143,878.6551724137931,15.244444444444444,,2.916,7.385714285714286
42.399671,-71.545983,MA,,,,,20.5,,,
42.4015929289864,-111.356875037179,ID,,,,629.35,10.642857142857142,,,
42.40263888888889,-76.43558333333334,NY,,,,296.0,,,,
42.40383,-71.574769,MA,,9.453571428571427,,226.84666666666666,15.375,,,
42.404519,-71.526349,MA,,8.375,,738.8571428571429,21.316666666666666,,,
42.4075,-102.4514,NE,132.0,7.969354838709678,,260.80357142857144,21.084615384615386,,20.444444444444443,
42.40925,-71.2760277777778,MA,,,31.3,177.25,20.2,,21.150000000000002,6.475
42.4113333333333,-97.6795,NE,,,327.0,981.0,12.2,440.2966666666666,0.6,7.449999999999999
42.41361111111111,-88.07202777777778,IL,,,396.0,774.3333333333334,12.5,307.87333333333333,,7.2
42.4136389,-122.7703611,OR,,,,,20.4,,,
42.41554141,-115.3669287,ID,,,,,,,0.87,
42.41902971,-119.9051597,OR,135.0,11.3,,,,,,
42.4198176993558,-71.2575565430124,MA,,,101.3742857142857,3045.7105263157896,14.222222222222221,,25.992222222222225,7.075757575757576
42.42092,-75.36012,NY,,10.7,,129.0,0.25,,10.04,
42.4244,-83.3159,MI,,7.863333333333334,,1179.4444444444443,34.872727272727275,717.0,,
42.426642,-71.485172,MA,,7.583571428571429,,373.3636363636364,16.246153846153845,,,
42.42683011,-122.9573795,OR,,,,,,,11.0,
42.4284589,-112.2082699,ID,,,,,14.6,,,
42.4287012529,-71.4594878375,MA,,,,,20.5,,,
42.429902,-111.183202,ID,,,,,19.4,,,
42.432356,-71.449407,MA,,9.660555555555556,,600.125,19.125925925925927,,,
42.432518,-71.679793,MA,,8.209090909090909,,,16.516666666666666,,,
42.43554,-71.68446,MA,,8.23076923076923,,,15.59,,,
42.4359285464029,-71.260056701641,MA,,,75.74516129032257,2094.25,14.266666666666667,,18.289375,7.334482758620689
42.43636172191203,-71.26946767032906,MA,,,47.85833333333333,347.44,11.775,,3.6084615384615386,6.846153846153846
42.4364840565651,-71.2642235006022,MA,,,120.39166666666667,1407.6,10.42,,3.795833333333333,7.066666666666666
42.4376111111111,-96.5757777777778,NE,,,360.0,715.0,15.5,202.27333333333334,1.7666666666666666,6.966666666666666
42.4376944444444,-96.5771388888889,NE,,,834.0,2085.0,14.8,786.065,2.25,7.1
42.44036944444444,-73.78525,NY,,,81.3,,,60.58,5.2,
42.440438888888885,-73.78481111111111,NY,,,84.16666666666667,,,73.26666666666667,11.133333333333333,
42.44050833333333,-73.78436944444444,NY,,,84.15,,,73.35,7.2,
42.44064722222222,-73.78348888888888,NY,,,84.7,,,69.095,34.0,
42.44071666666667,-73.78305,NY,,,83.6,,,86.62,12.0,
42.440765,-71.429409,MA,,8.26375,,575.875,23.46666666666667,,,
42.44085555555555,-73.78217222222221,NY,,,84.9,,,69.095,17.0,
42.44235789,-122.41952424,OR,,,,34.0,,,,
42.44466666666666,-119.84138888888889,OR,,,,,13.1,,,
42.44750765172966,-83.2973695844588,MI,,,,1566.1904761904761,9.260909090909092,,,8.1
42.45283333333334,-71.30430555555556,MA,,,,289.5,15.5,,2.6,6.7
42.4552484438123,-121.954903883028,OR,,,,108.0,,,,
42.45527744,-122.8561347,OR,41.0,,,,,,,
42.455582,-102.422063,NE,,10.495454545454546,,256.5111111111111,21.832608695652173,,,
42.456203,-71.389862,MA,,,,,15.0,,,
42.45636212598584,-71.39002699944278,MA,,,60.647619047619045,523.1904761904761,12.97142857142857,148.80133333333333,2.8666666666666667,7.5
42.456606,-111.511855,ID,,,,,9.2,,,
42.4581,-103.0782,NE,185.0,7.313888888888889,,394.6775956284153,19.14395604395604,,4.444444444444445,
42.458253,-71.366318,MA,,6.350714285714285,,432.64285714285717,18.0,,,
42.458966,-71.397166,MA,,8.048666666666668,,489.6363636363636,19.224999999999998,,,
42.459,-71.27927777777778,MA,,,,631.0,15.9,,9.0,6.9
42.459358333333334,-71.27871388888889,MA,,,,769.5,14.6,,9.1,6.8
42.459729,-103.171334,NE,,10.028571428571428,,446.1363636363636,10.759090909090908,,7.2,
42.4598,-103.1006,NE,,7.403007518796993,,391.68531468531467,19.510563380281692,,,
42.4634444444444,-78.9345277777778,NY,,,,377.59090909090907,10.981521739130434,,69.86739130434783,8.197826086956523
42.46445751,-71.41567548,MA,,,,,,,1.7,
42.4644795522789,-83.3696550651219,MI,,,,1845.5,9.550454545454546,,4.364285714285715,8.191304347826087
42.46494021626245,-106.84704225719872,WY,,,,,,,,8.3
